id,ENAME,Last Name,Address,salary,Gross salary,Net Salary,
331,Joel,Farrer,Pereiras,10000,10000,10000,
368,Jacinda,Littlechild,San Marcelino,10000,10000,10000,
194,Antony,Hebdon,Cluses,10000,10000,10000,
185,Dunstan,Breadmore,Tayabamba,10000,10000,10000,
498,Monica,McTrustey,Ciladaeun,10000,10000,10000,
687,Jobyna,Maren,Rodhítsa,10000,10000,10000,
482,Temple,Gwinnett,Arcachon,10000,10000,10000,
774,Euphemia,Santori,Dinskaya,10000,10000,10000,
596,Mandel,Adriaan,Iwo,10000,10000,10000,
675,Hadria,Gilardi,Dobratice,10000,10000,10000,
425,Livy,Maffy,Huangxi,10000,10000,10000,
100,Merv,Burd,Primorsko,10000,10000,10000,
643,Kennedy,MacRury,Pulo,10000,10000,10000,
478,Isadore,Lyddiatt,Banjar Delodrurung,10000,10000,10000,
270,Uriah,Marran,Karatsu,10000,10000,10000,
787,Sterne,Easterby,Jingu,10000,10000,10000,
984,Ashley,Gisbey,Söderhamn,10000,10000,10000,
442,Gilberte,Fulk,Darovskoy,10000,10000,10000,
930,Reese,Worsnop,Hanbin,10000,10000,10000,
965,Arabelle,Maw,Xiangba,10000,10000,10000,
483,Jobie,Coggin,Tuban,10000,10000,10000,
469,Marci,Berger,Xinghuo,10000,10000,10000,
644,Maurita,Geach,Libu,10000,10000,10000,
122,Jilly,Schuchmacher,Gīvī,10000,10000,10000,
626,Dell,Clixby,Thika,10000,10000,10000,
394,Carin,Andrews,Jarada,10000,10000,10000,
331,Margalit,Myall,Los Santos,10000,10000,10000,
800,Clint,Baxandall,Mahébourg,10000,10000,10000,
429,Jo,Forsythe,Tatabánya,10000,10000,10000,
543,Johnnie,Figgess,Kampot,10000,10000,10000,
225,Aurie,Menichini,Lučina,10000,10000,10000,
249,Flss,Colles,Athy,10000,10000,10000,
511,Luke,Steffens,Almaguer North,10000,10000,10000,
464,Johna,Gawthrop,Aghada,10000,10000,10000,
312,Doro,Kimbell,Meishan,10000,10000,10000,
922,Johna,Woodbridge,Tolstoy-Yurt,10000,10000,10000,
868,Sergent,Willes,Dahuaishu,10000,10000,10000,
418,Debra,Gallally,Karanganyar,10000,10000,10000,
